0.0000000015415485,1.25
0.000000001515971175,1.6
0.000000001490416746,2.11
0.000000001464891488,3.44
0.000000001452141761,4.58
0.000000001449592948,4.83
0.000000001447044527,5.08
0.000000001445770466,5.12
0.000000001444496505,5.29
0.000000001443222645,5.35
0.000000001441948887,5.51
0.000000001440675232,5.64
0.000000001439401681,5.8
0.000000001436854891,6.35
0.000000001434308526,6.42
0.00000000143176259,6.6
0.00000000142921709,6.72
0.000000001426672032,6.78
0.000000001425399671,6.71
0.000000001424127423,6.67
0.000000001420311365,6.46
0.0000000014139536,5.83
0.000000001407598835,5.03
0.000000001401247169,4.26
0.000000001394898699,3.74
0.000000001388553523,3.28
0.000000001375873448,2.57
0.000000001363207728,2.16
0.00000000133792249,1.58
0.000000001567142443,1
0.000000001592746726,0.85
0.000000001618355074,0.73
0.000000001643961207,0.65
0.000000001312704089,1.3
0.0000000012875588,1.05
0.000000001262492901,0.9
0.00000000123751267,0.78
0.000000001212624382,0.69
0.000000001187834317,0.61
0.0000000017972,0.4
0.0000000008096736,0.23
0.000000000413762,0.14
0.0000000001500416,0.11
0,0.1