0.0000000007655650376,1.79
0.0000000007546718656,2.31
0.0000000007438338504,3.32
0.000000000739514264,3.8
0.0000000007373578429,4.08
0.0000000007352036784,4.55
0.0000000007330517766,5
0.0000000007319766762,5.16
0.0000000007309021438,5.35
0.0000000007298281803,5.6
0.0000000007287547864,5.73
0.0000000007276819629,5.94
0.0000000007266097106,6.06
0.0000000007255380302,6.14
0.0000000007244669226,6.17
0.0000000007233963885,6.17
0.0000000007223264288,6.17
0.0000000007212570442,6.15
0.0000000007201882354,6.09
0.0000000007191200034,5.97
0.0000000007180523487,5.75
0.0000000007169852724,5.65
0.0000000007159187751,5.38
0.0000000007148528575,5.21
0.0000000007137875206,5.02
0.0000000007116585917,4.47
0.0000000007095319946,4.1
0.0000000007074077357,3.85
0.00000000070104905,3.06
0.0000000006904985883,2.17
0.0000000006800079912,1.71
0.0000000017972,0.07
0.0000000012875588,0.13
0.0000000008096736,0.92
0.000000000413762,0.25
0.0000000001500416,0.14
0,0.12